train_loss,val_loss,accuracy
0.3213658928871155,0.3187929093837738,0.8531073331832886
0.24125996232032776,0.2963919937610626,0.8700565099716187
0.2334483563899994,0.2991192042827606,0.8700565099716187
0.15837545692920685,0.29600268602371216,0.8644067645072937
0.17442889511585236,0.3201911449432373,0.8531073331832886
0.1565038561820984,0.3098728656768799,0.8983050584793091
0.12377216666936874,0.3221205770969391,0.8305084705352783
0.1311013102531433,0.3665713667869568,0.8757061958312988
0.15406301617622375,0.3256373405456543,0.8757061958312988
0.14131715893745422,0.3535138964653015,0.8644067645072937
0.15057605504989624,0.357048362493515,0.8474576473236084
0.12560205161571503,0.3881990611553192,0.8587570786476135
0.11791786551475525,0.4922369420528412,0.8135592937469482
0.13419665396213531,0.39354243874549866,0.8644067645072937
0.1286654770374298,0.36611443758010864,0.887005627155304
0.12072507292032242,0.9515473246574402,0.700564980506897
0.15799225866794586,0.3587588965892792,0.8757061958312988
0.14446626603603363,0.3505708873271942,0.8474576473236084
0.10480877757072449,0.3330322206020355,0.8587570786476135
0.09735233336687088,0.375181645154953,0.8813559412956238
0.06899664551019669,0.3830436170101166,0.887005627155304
0.05390387773513794,0.3835351765155792,0.8700565099716187
0.08605458587408066,0.42592108249664307,0.8757061958312988
0.08441891521215439,0.3775114417076111,0.8587570786476135
0.09498607367277145,0.3755185008049011,0.8644067645072937
0.04893577843904495,0.36811497807502747,0.8813559412956238
0.04902374744415283,0.4644700884819031,0.8474576473236084
0.0811113715171814,0.39024853706359863,0.8983050584793091
0.04584750160574913,0.35437312722206116,0.887005627155304
0.02761192061007023,0.36991989612579346,0.887005627155304
0.03326789289712906,0.47505417466163635,0.887005627155304
0.036516256630420685,0.41021522879600525,0.8700565099716187
0.07227981835603714,0.4199257493019104,0.8926553726196289
0.03454184532165527,0.3561549782752991,0.8757061958312988
0.04882267117500305,0.3835461139678955,0.8644067645072937
0.029651308432221413,0.377002090215683,0.8587570786476135
0.02434244379401207,0.39029768109321594,0.887005627155304
0.03891446813941002,0.37977543473243713,0.8926553726196289
0.021301155909895897,0.3526742458343506,0.8926553726196289
0.011731456033885479,0.34949877858161926,0.8926553726196289
0.011643960140645504,0.3692280054092407,0.887005627155304
0.014000143855810165,0.36188480257987976,0.887005627155304
0.012906916439533234,0.3537561297416687,0.8926553726196289
0.016292309388518333,0.34468159079551697,0.887005627155304
0.007900030352175236,0.3510918617248535,0.8926553726196289
0.01625114679336548,0.37736934423446655,0.8926553726196289
0.00978375319391489,0.3514706790447235,0.887005627155304
0.006130743771791458,0.3591249883174896,0.8813559412956238
0.018077818676829338,0.36614736914634705,0.887005627155304
0.020425397902727127,0.3550449013710022,0.8926553726196289
