train_loss,val_loss,accuracy
0.11129748076200485,0.31025949120521545,0.8474576473236084
0.1022210419178009,0.3236777186393738,0.8418079018592834
0.08489051461219788,0.2624090015888214,0.8361582159996033
0.06963920593261719,0.24081890285015106,0.8813559412956238
0.11173587292432785,0.488291472196579,0.8531073331832886
0.09867668896913528,0.3137950003147125,0.8418079018592834
0.11413353681564331,0.5145309567451477,0.8418079018592834
0.1208457499742508,0.23984584212303162,0.8926553726196289
0.12044525891542435,0.34520697593688965,0.903954803943634
0.1309552788734436,0.5153971910476685,0.8248587846755981
0.12937653064727783,0.37646493315696716,0.8474576473236084
0.09238092601299286,0.2798226475715637,0.8700565099716187
0.08630692213773727,0.401564359664917,0.8531073331832886
0.11349893361330032,0.2835891544818878,0.8361582159996033
0.08690379559993744,0.3230602443218231,0.8700565099716187
0.08519899100065231,0.2632026970386505,0.8700565099716187
0.09808375686407089,0.3495902121067047,0.8700565099716187
0.07313504070043564,0.19132207334041595,0.8531073331832886
0.07952084392309189,0.22189994156360626,0.8700565099716187
0.05423564091324806,0.20332446694374084,0.903954803943634
0.06469704955816269,0.18981575965881348,0.8983050584793091
0.06202361732721329,0.1646060347557068,0.887005627155304
0.061730075627565384,0.9197725653648376,0.8587570786476135
0.061819903552532196,0.2649870216846466,0.8474576473236084
0.055011603981256485,0.23629190027713776,0.8700565099716187
0.05067526176571846,0.2154025286436081,0.8305084705352783
0.04055946692824364,0.16582125425338745,0.8926553726196289
0.030208196491003036,0.2471901774406433,0.8644067645072937
0.03175001218914986,0.18493491411209106,0.9152542352676392
0.04279535636305809,0.20115116238594055,0.8983050584793091
0.04130547121167183,0.20429761707782745,0.8700565099716187
0.033947333693504333,0.1886652261018753,0.8813559412956238
0.028343994170427322,0.17479048669338226,0.8813559412956238
0.02199305221438408,0.1532115340232849,0.909604549407959
0.016805943101644516,0.2597388029098511,0.8700565099716187
0.01835411787033081,0.302238404750824,0.8757061958312988
0.014283238910138607,0.2834613621234894,0.8700565099716187
0.011486468836665154,0.23924265801906586,0.8757061958312988
0.005885429214686155,0.20319965481758118,0.8813559412956238
0.005162802059203386,0.1883634626865387,0.887005627155304
0.0030057032126933336,0.207341268658638,0.8813559412956238
0.0028806382324546576,0.2070680409669876,0.8757061958312988
0.0016335564432665706,0.19682122766971588,0.8813559412956238
0.0022514681331813335,0.16687403619289398,0.8926553726196289
0.0043070134706795216,0.21118883788585663,0.887005627155304
0.0033777703065425158,0.1741047203540802,0.8813559412956238
0.0045821876265108585,0.16817843914031982,0.8926553726196289
0.007806697394698858,0.17457765340805054,0.887005627155304
0.007177736144512892,0.1737077236175537,0.887005627155304
0.0038967118598520756,0.17410914599895477,0.887005627155304
