train_loss,val_loss,accuracy
1.2552900314331055,0.6580130457878113,0.6271186470985413
1.0771992206573486,0.6527600884437561,0.6666666865348816
0.8977345824241638,0.47652435302734375,0.7627118825912476
0.712384819984436,0.4097819924354553,0.8079096078872681
0.6005997657775879,0.3983868956565857,0.8192090392112732
0.45879560708999634,0.40937426686286926,0.7966101765632629
0.42312338948249817,0.4341542720794678,0.8022598624229431
0.3750135898590088,0.40080520510673523,0.8361582159996033
0.32656100392341614,0.3841339945793152,0.8474576473236084
0.33107060194015503,0.4424935579299927,0.8305084705352783
0.2516813278198242,0.4176722764968872,0.8135592937469482
0.23312300443649292,0.39302486181259155,0.8305084705352783
0.18868082761764526,0.38685324788093567,0.8079096078872681
0.16745354235172272,0.37092968821525574,0.8361582159996033
0.13721401989459991,0.3931753635406494,0.8192090392112732
0.14016224443912506,0.34232819080352783,0.8644067645072937
0.12210875749588013,0.4379790425300598,0.8474576473236084
0.1261669397354126,0.41687822341918945,0.8587570786476135
0.13940130174160004,0.4166507124900818,0.8418079018592834
0.15876802802085876,0.5162858963012695,0.8135592937469482
0.14092420041561127,0.43975141644477844,0.8361582159996033
0.1196165606379509,0.5596111416816711,0.8361582159996033
0.09232531487941742,0.41062018275260925,0.8418079018592834
0.09649337828159332,0.4616768956184387,0.8248587846755981
0.11152616143226624,0.4560295641422272,0.8531073331832886
0.13150739669799805,0.6047994494438171,0.8700565099716187
0.12074188143014908,0.573177695274353,0.8587570786476135
0.13041618466377258,0.4732607901096344,0.8474576473236084
0.08246129006147385,0.4319595992565155,0.8587570786476135
0.0781550407409668,0.5108664035797119,0.8587570786476135
0.059300005435943604,0.4519689083099365,0.8474576473236084
0.06293954700231552,0.5613263845443726,0.8474576473236084
0.05630717799067497,0.6059702634811401,0.8644067645072937
0.05674262344837189,0.4510745108127594,0.8587570786476135
0.0430985726416111,0.5296513438224792,0.8418079018592834
0.028071995824575424,0.5003478527069092,0.8644067645072937
0.03675784915685654,0.49756920337677,0.8474576473236084
0.04679450765252113,0.48590975999832153,0.8531073331832886
0.03258004039525986,0.4582729935646057,0.8644067645072937
0.02161002717912197,0.4502243995666504,0.8700565099716187
0.023114975541830063,0.502248227596283,0.8644067645072937
0.013373385183513165,0.4930157959461212,0.8531073331832886
0.013156411238014698,0.4855516850948334,0.8700565099716187
0.012649862095713615,0.4952864646911621,0.8644067645072937
0.017313309013843536,0.6148094534873962,0.8587570786476135
0.012686043977737427,0.5317820906639099,0.8644067645072937
0.013754614628851414,0.5355453491210938,0.8587570786476135
0.010440708138048649,0.545741081237793,0.8587570786476135
0.009915587492287159,0.5392184257507324,0.8700565099716187
0.009884373284876347,0.5480539202690125,0.8587570786476135
