train_loss,val_loss,accuracy
0.8172151446342468,0.4932258427143097,0.8079096078872681
0.5981796383857727,0.33225589990615845,0.8700565099716187
0.46744319796562195,0.42363661527633667,0.8587570786476135
0.39879438281059265,1.098681092262268,0.8248587846755981
0.36756575107574463,0.4770013093948364,0.8361582159996033
0.2896431088447571,0.4628198444843292,0.8022598624229431
0.24512982368469238,0.40891146659851074,0.8644067645072937
0.20641383528709412,0.37192776799201965,0.8926553726196289
0.19793745875358582,0.6426935791969299,0.8983050584793091
0.20545554161071777,0.4094752371311188,0.8700565099716187
0.1746349185705185,0.4869645833969116,0.8474576473236084
0.20809818804264069,0.28369125723838806,0.909604549407959
0.16823765635490417,0.2506389617919922,0.8926553726196289
0.1138695552945137,0.2707064747810364,0.8983050584793091
0.14851123094558716,0.20530453324317932,0.9209039807319641
0.19766995310783386,0.27619680762290955,0.8926553726196289
0.19568561017513275,0.34167274832725525,0.8587570786476135
0.17975834012031555,0.16107425093650818,0.9378530979156494
0.16218812763690948,0.19681553542613983,0.887005627155304
0.12773992121219635,0.20205891132354736,0.909604549407959
0.12769535183906555,0.41407889127731323,0.887005627155304
0.14296695590019226,0.1988191306591034,0.903954803943634
0.1078711450099945,0.17211762070655823,0.9435028433799744
0.11515796184539795,0.3576492369174957,0.8474576473236084
0.13375574350357056,0.1581771969795227,0.9322034120559692
0.10399910807609558,0.1375056356191635,0.9491525292396545
0.10346661508083344,0.24058125913143158,0.8983050584793091
0.07842438668012619,0.1893984079360962,0.9548022747039795
0.11023256927728653,0.24657504260540009,0.887005627155304
0.11287469416856766,0.14325277507305145,0.9435028433799744
0.10415420681238174,0.1667407900094986,0.9548022747039795
0.08868029713630676,0.1626831591129303,0.9435028433799744
0.06551690399646759,0.2244342863559723,0.9209039807319641
0.04855671525001526,0.20994320511817932,0.9322034120559692
0.043068572878837585,0.22472001612186432,0.9265536665916443
0.039482150226831436,0.2150094360113144,0.9209039807319641
0.04600323364138603,0.14576679468154907,0.9435028433799744
0.036057788878679276,0.17419910430908203,0.9378530979156494
0.02463287115097046,0.16526544094085693,0.9322034120559692
0.015783479437232018,0.1425202637910843,0.9378530979156494
0.007453331723809242,0.13762786984443665,0.9435028433799744
0.007569119334220886,0.13029421865940094,0.9491525292396545
0.012365472503006458,0.15167605876922607,0.9265536665916443
0.017494546249508858,0.13234581053256989,0.9378530979156494
0.007255265489220619,0.14606602489948273,0.909604549407959
0.007252770010381937,0.16479834914207458,0.909604549407959
0.004356184508651495,0.11125016212463379,0.9435028433799744
0.005703414790332317,0.11065328866243362,0.9378530979156494
0.005980956833809614,0.11414800584316254,0.9378530979156494
0.00587004330009222,0.10915062576532364,0.9435028433799744
