loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
1.4351626634597778,1.8431040048599243,1.7640421390533447,2.2421889305114746
1.5312402248382568,2.0410115718841553,1.6537221670150757,2.094330072402954
1.3773831129074097,1.661541223526001,1.3382352590560913,1.5699634552001953
1.3543332815170288,1.655399203300476,1.3419867753982544,1.6054770946502686
1.3388538360595703,1.5123517513275146,1.3420393466949463,1.6419692039489746
1.3571175336837769,1.7066841125488281,1.2952709197998047,1.5233101844787598
1.2856541872024536,1.483892560005188,1.5206031799316406,1.9508906602859497
1.3822025060653687,1.7938047647476196,1.2816879749298096,1.5500996112823486
1.2525367736816406,1.4567511081695557,1.1806939840316772,1.4620264768600464
1.1407190561294556,1.4007054567337036,1.2722842693328857,1.684455156326294
0.9192823767662048,1.216372013092041,1.0222574472427368,1.385473370552063
1.0921779870986938,1.5199285745620728,1.0440622568130493,1.370115041732788
0.9242894053459167,1.2024837732315063,0.838237464427948,1.1132242679595947
0.771433413028717,1.0758646726608276,0.8469329476356506,1.2251579761505127
0.8047266006469727,1.1591942310333252,0.9612751007080078,1.2551559209823608
0.9483726024627686,1.3008513450622559,1.0759344100952148,1.3882588148117065
0.8921991586685181,1.2340079545974731,1.2522351741790771,1.6281861066818237
0.9667656421661377,1.2799785137176514,1.1247799396514893,1.4456812143325806
0.8024232387542725,1.079927921295166,0.9351764917373657,1.2716422080993652
0.7169839143753052,1.065712332725525,0.9433108568191528,1.2413911819458008
0.6926438808441162,0.999843955039978,0.806757926940918,1.1454113721847534
0.740136981010437,1.0826635360717773,0.9257321357727051,1.236898422241211
0.6793525218963623,0.9804399013519287,1.0099302530288696,1.2991305589675903
0.6504214406013489,0.9127113223075867,0.8633007407188416,1.1910459995269775
0.7366004586219788,1.0315735340118408,1.195088505744934,1.5476411581039429
0.7829943299293518,1.0539902448654175,0.9435797929763794,1.2117578983306885
0.6821889877319336,0.9844381809234619,0.8413940072059631,1.1608022451400757
0.6794989109039307,0.9677232503890991,0.9245173335075378,1.2008248567581177
0.6517907977104187,0.982499361038208,0.9821628928184509,1.3308677673339844
0.7918387055397034,1.1287883520126343,0.8207769393920898,1.079192042350769
0.6549779176712036,0.902591347694397,0.7640947699546814,1.1579288244247437
0.6409868597984314,0.9405173659324646,0.7577818036079407,1.1442748308181763
0.6755995750427246,0.9816409945487976,0.8058294653892517,1.1175040006637573
0.655541718006134,0.981391191482544,0.8244376182556152,1.1505323648452759
0.5549948811531067,0.8271395564079285,0.8053556084632874,1.1242257356643677
0.5456358790397644,0.8030045628547668,0.7541137337684631,1.049481987953186
0.5407998561859131,0.7781581878662109,0.8039488196372986,1.1295981407165527
0.482218861579895,0.7249284386634827,0.7763133645057678,1.144435167312622
0.5545507669448853,0.8280026912689209,0.8055837750434875,1.1544190645217896
0.5105984807014465,0.7706426382064819,0.8746554255485535,1.2079665660858154
0.5444205403327942,0.8378883600234985,0.8761133551597595,1.1884942054748535
0.7156453132629395,1.0324227809906006,0.7338238954544067,1.0908911228179932
0.5615206360816956,0.8279815912246704,0.8180584907531738,1.0985581874847412
0.4955121576786041,0.73013836145401,0.7596240639686584,1.0932377576828003
0.5137754678726196,0.7593517303466797,0.7420606017112732,1.1016544103622437
0.5075476169586182,0.7424873113632202,0.785204291343689,1.08915376663208
0.45996350049972534,0.7027324438095093,0.7252626419067383,1.0724431276321411
0.439588725566864,0.6897666454315186,0.7829903364181519,1.1310153007507324
0.4293314516544342,0.6667248010635376,0.8975937962532043,1.2395391464233398
0.5088403820991516,0.7844813466072083,1.0279871225357056,1.358454704284668
0.5629413723945618,0.866689145565033,0.8985859751701355,1.1676620244979858
0.5931114554405212,0.8930808305740356,0.7349181175231934,1.0625295639038086
0.4890529215335846,0.7245283722877502,0.722891628742218,1.061705470085144
0.4124527871608734,0.6415262818336487,0.8260812163352966,1.1684526205062866
0.44077542424201965,0.6845701932907104,0.7399686574935913,1.0673842430114746
0.35118040442466736,0.5565494298934937,0.6954143643379211,1.0612611770629883
0.35395753383636475,0.5448219180107117,0.7165140509605408,1.0597045421600342
0.3436235785484314,0.5501850843429565,0.7710800170898438,1.098713755607605
0.38203907012939453,0.5761076807975769,0.668138325214386,1.0396020412445068
0.3629278540611267,0.5740761756896973,0.7235358357429504,1.1175625324249268
0.32342329621315,0.5116556286811829,0.8295992612838745,1.1355738639831543
0.3547789752483368,0.5785297751426697,0.7746691107749939,1.1283823251724243
0.3423566520214081,0.5413824319839478,0.7438023686408997,1.0712391138076782
0.27865949273109436,0.48379063606262207,0.7480015158653259,1.065708875656128
0.2823767364025116,0.46009403467178345,0.7720938920974731,1.0958445072174072
0.2786293625831604,0.4361492097377777,0.7890920639038086,1.1291944980621338
0.2943594753742218,0.455305278301239,0.8157635927200317,1.1109687089920044
0.32203492522239685,0.5117946863174438,0.6689961552619934,1.0396034717559814
0.2881154417991638,0.4474605619907379,0.7316536903381348,1.093516230583191
0.27943843603134155,0.4613706171512604,0.7515541911125183,1.0803632736206055
0.32847440242767334,0.5312952399253845,0.7000444531440735,1.0939661264419556
0.37139302492141724,0.5449776649475098,0.7842268943786621,1.0905498266220093
0.31497153639793396,0.5114930868148804,0.7707681655883789,1.083918809890747
0.28751832246780396,0.4442729949951172,0.79527747631073,1.144159197807312
0.31648725271224976,0.49259844422340393,0.9913421273231506,1.2962037324905396
0.3610081374645233,0.5608010292053223,0.8577982783317566,1.198006272315979
0.32527515292167664,0.5205501914024353,0.9007474780082703,1.2145216464996338
0.33379465341567993,0.5028249621391296,0.9398517608642578,1.2597616910934448
0.40705758333206177,0.6495521068572998,0.8057073354721069,1.100113868713379
0.3689565658569336,0.5543322563171387,0.7788111567497253,1.1264880895614624
0.3538224995136261,0.5531120896339417,0.7471557855606079,1.0738623142242432
0.345967561006546,0.5481395721435547,0.7784178853034973,1.0850095748901367
0.31935223937034607,0.5118489861488342,0.8924345374107361,1.2254315614700317
0.32447996735572815,0.4940144121646881,0.9067756533622742,1.2386571168899536
0.3167864680290222,0.5005267858505249,0.7587520480155945,1.0808780193328857
