loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
1.8236852884292603,2.2503085136413574,1.7649322748184204,2.2451934814453125
1.5966224670410156,2.1975224018096924,1.9316152334213257,2.475335121154785
1.61415696144104,2.2464816570281982,1.9157971143722534,2.4512152671813965
1.5820868015289307,2.1778323650360107,1.7764915227890015,2.2548036575317383
1.4274264574050903,1.7965798377990723,1.3290040493011475,1.5391461849212646
1.3529281616210938,1.5892384052276611,1.3816269636154175,1.73594331741333
1.3233168125152588,1.6196049451828003,1.3532657623291016,1.668755292892456
1.3164628744125366,1.5962632894515991,1.3343263864517212,1.6475540399551392
1.2992167472839355,1.5993989706039429,1.2477178573608398,1.4418776035308838
1.2840368747711182,1.4559011459350586,1.242515206336975,1.5161755084991455
1.2218568325042725,1.4280030727386475,1.0759629011154175,1.2483468055725098
1.1916474103927612,1.5238722562789917,1.118971824645996,1.448020339012146
1.0291332006454468,1.3303053379058838,1.4673840999603271,1.9230989217758179
1.5208392143249512,2.1118836402893066,1.638057827949524,2.123260974884033
1.3612383604049683,1.6366299390792847,1.1437820196151733,1.3340965509414673
1.2216441631317139,1.5356708765029907,1.2371660470962524,1.5931501388549805
1.095763921737671,1.3156174421310425,1.1409616470336914,1.46245276927948
1.0225638151168823,1.3075933456420898,0.8796912431716919,1.125520944595337
0.848908007144928,1.131606936454773,0.9898678660392761,1.2549397945404053
0.8118329048156738,1.1132628917694092,0.802862823009491,1.089568853378296
0.7608373165130615,1.0722715854644775,0.8231237530708313,1.0904531478881836
0.7452311515808105,1.0482351779937744,0.7655240297317505,1.0301133394241333
0.7443990111351013,1.0170619487762451,0.9546361565589905,1.2408298254013062
0.799634575843811,1.0751327276229858,0.836329996585846,1.037920594215393
0.6744170784950256,0.9589352607727051,0.8726703524589539,1.2505468130111694
0.7113531231880188,0.982060432434082,0.8234243392944336,1.09246826171875
0.6489241719245911,0.911736249923706,0.8659005761146545,1.251534342765808
0.6348803043365479,0.9307970404624939,0.7568330764770508,1.0282841920852661
0.6063518524169922,0.8794955015182495,0.749581515789032,1.0246797800064087
0.5641663074493408,0.8227479457855225,0.7352771759033203,1.0257552862167358
0.5680095553398132,0.8514411449432373,0.7455331087112427,1.095304250717163
0.5405911803245544,0.8138678669929504,0.7786800265312195,1.0707225799560547
0.5457016229629517,0.8255441188812256,0.7718366384506226,1.1302791833877563
0.5208398699760437,0.7982802391052246,1.0505712032318115,1.3490393161773682
0.7412211298942566,1.012635350227356,0.8396714329719543,1.1022624969482422
0.6795212626457214,0.9676133990287781,0.7777870893478394,1.0811902284622192
0.6490691900253296,0.955306887626648,0.9132538437843323,1.1739946603775024
0.7994717359542847,1.0849584341049194,0.8800487518310547,1.1483054161071777
0.6475390791893005,0.9562656879425049,1.0309033393859863,1.335502028465271
0.6480799317359924,0.9114242196083069,0.8236082792282104,1.0367392301559448
0.5326344966888428,0.7624436020851135,0.7628508806228638,1.0356335639953613
0.44913628697395325,0.6890006065368652,0.7497442364692688,1.042002558708191
0.4133566915988922,0.6490882635116577,0.7723780274391174,1.0700993537902832
0.45574498176574707,0.7445387840270996,0.8185951113700867,1.1171550750732422
0.4722933769226074,0.7297084927558899,0.9222888946533203,1.1819968223571777
0.565491259098053,0.8206357359886169,0.7758150100708008,1.057472825050354
0.4858674705028534,0.7487303018569946,0.7779349088668823,1.0458911657333374
0.42866140604019165,0.6702989935874939,0.7828100919723511,1.0647698640823364
0.3773000240325928,0.6263772249221802,0.7381947636604309,1.0353949069976807
0.40918609499931335,0.6507993936538696,0.8229708075523376,1.0834064483642578
0.47880879044532776,0.7528756260871887,0.9594870805740356,1.264548659324646
0.4632926285266876,0.6986988186836243,0.8466815948486328,1.1124722957611084
0.4157143831253052,0.6513891220092773,0.7841021418571472,1.062221884727478
0.38306498527526855,0.597837507724762,0.7834382653236389,1.0705184936523438
0.3820573389530182,0.6003003716468811,0.8452246785163879,1.0785428285598755
0.3770338296890259,0.5992944240570068,0.7264609336853027,1.0244604349136353
0.3234800398349762,0.5369049906730652,0.7485480904579163,1.0071977376937866
0.3266095519065857,0.5566846132278442,0.841156542301178,1.1333941221237183
0.3353533148765564,0.5322268605232239,0.7697327733039856,1.026946783065796
0.2881801128387451,0.48598411679267883,0.7882139086723328,1.073225498199463
0.2820323407649994,0.48427507281303406,0.8137389421463013,1.0752503871917725
0.26294559240341187,0.4544191062450409,0.7587390542030334,1.0294702053070068
0.2610445022583008,0.46659910678863525,0.7919958829879761,1.070475459098816
0.26275303959846497,0.44290611147880554,0.750483512878418,1.0372322797775269
0.24076226353645325,0.41596758365631104,0.7738574743270874,1.0523595809936523
0.23117661476135254,0.4109174907207489,0.7819055318832397,1.041366457939148
0.25631478428840637,0.4344838559627533,0.8064956665039062,1.0796085596084595
0.23801572620868683,0.3990648090839386,0.7703747153282166,1.0077178478240967
0.22622942924499512,0.39071914553642273,0.8404996991157532,1.0881364345550537
0.2617207467556,0.4281138479709625,0.7564921975135803,1.0288256406784058
0.2392360419034958,0.4017501175403595,0.8700422048568726,1.0757344961166382
0.25016528367996216,0.3917490541934967,0.8194783926010132,1.101636528968811
0.2505403161048889,0.4119148254394531,0.8501811623573303,1.0612354278564453
0.26392892003059387,0.4299958348274231,0.7817701697349548,1.0390329360961914
0.23046837747097015,0.39149951934814453,0.9012866616249084,1.1290228366851807
0.27731630206108093,0.4295615255832672,0.7963026762008667,1.035685420036316
0.20005232095718384,0.3483484983444214,0.8652165532112122,1.1092219352722168
0.2554357647895813,0.38330209255218506,0.8363921046257019,1.0491507053375244
0.19476467370986938,0.32182374596595764,0.758770763874054,0.9990131258964539
0.15518882870674133,0.2468254566192627,0.8322244882583618,1.0586419105529785
0.1613941788673401,0.2610451281070709,0.77369225025177,1.0393222570419312
0.1610793024301529,0.2684257924556732,0.8327234387397766,1.0712811946868896
0.1396622508764267,0.23219779133796692,0.7448214292526245,1.009588599205017
