loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
1.4587634801864624,1.894256830215454,1.3946001529693604,1.772552728652954
1.4270309209823608,1.727643609046936,1.6410585641860962,2.084829807281494
1.38025963306427,1.7192732095718384,1.2700061798095703,1.4436720609664917
1.3414013385772705,1.589012622833252,1.3113024234771729,1.6126266717910767
1.2591166496276855,1.4636603593826294,1.1756117343902588,1.4129482507705688
1.248431921005249,1.5800052881240845,1.221922755241394,1.4945372343063354
1.3068629503250122,1.7428700923919678,1.2598873376846313,1.6464970111846924
1.3094849586486816,1.6935808658599854,1.8276135921478271,2.360105276107788
1.4882469177246094,2.0485451221466064,1.4471032619476318,1.8909589052200317
1.2391905784606934,1.4762836694717407,1.2333317995071411,1.5626976490020752
1.2451832294464111,1.62661874294281,1.2234262228012085,1.5920741558074951
1.1508119106292725,1.4839959144592285,1.0878803730010986,1.4024564027786255
0.9979647397994995,1.3305463790893555,1.0402288436889648,1.3554292917251587
0.941856324672699,1.2772303819656372,1.1942260265350342,1.5389426946640015
0.9502143859863281,1.2609515190124512,1.260956048965454,1.619430422782898
0.8288496136665344,1.1645824909210205,0.8177754282951355,1.1188260316848755
0.7709831595420837,1.0817139148712158,0.7929064631462097,1.1774001121520996
0.7702925205230713,1.1277872323989868,0.9370986223220825,1.233310341835022
0.6916707158088684,1.0253350734710693,0.8294290900230408,1.1396501064300537
0.6924624443054199,1.036801815032959,0.9771004915237427,1.2719887495040894
0.6800315380096436,0.9842411875724792,0.9229699969291687,1.2594542503356934
0.7488153576850891,1.1237915754318237,0.9205884337425232,1.1935834884643555
0.7580434083938599,1.0484625101089478,1.182159662246704,1.5307048559188843
0.7434081435203552,1.0574926137924194,0.8655351996421814,1.147508978843689
0.6584526300430298,0.9623315930366516,0.7868592143058777,1.0902611017227173
0.5823481678962708,0.8613079786300659,0.8893098831176758,1.222671627998352
0.6058838367462158,0.9171711206436157,0.8008441925048828,1.0909183025360107
0.5822725892066956,0.8547996282577515,0.8407373428344727,1.1506810188293457
0.5991793870925903,0.872767448425293,0.8771713376045227,1.196279764175415
0.5769014954566956,0.8906581997871399,1.095733642578125,1.4313104152679443
0.7218170762062073,1.0098984241485596,1.1412098407745361,1.467089056968689
0.755336582660675,1.040082335472107,0.8335152864456177,1.1423802375793457
0.5723432898521423,0.8304076790809631,0.7268894910812378,1.0605741739273071
0.5424855947494507,0.7919664978981018,1.0008153915405273,1.3880304098129272
0.672320544719696,0.9818664789199829,0.8284459710121155,1.0773388147354126
0.5731422305107117,0.8277177214622498,0.7233527302742004,1.1136888265609741
0.5377696752548218,0.8390293717384338,0.7047349810600281,1.0222691297531128
0.5072845220565796,0.7214604020118713,0.7085977792739868,1.0167198181152344
0.48264026641845703,0.7341871857643127,0.7266260385513306,1.0776879787445068
0.44894346594810486,0.6872307658195496,0.8573972582817078,1.1759774684906006
0.4692915081977844,0.7028992772102356,0.8798786997795105,1.192517638206482
0.47748231887817383,0.694784939289093,0.6715755462646484,1.0092700719833374
0.4796242415904999,0.7051729559898376,0.7683253884315491,1.0453065633773804
0.5169227719306946,0.7474052309989929,0.8415259122848511,1.1004638671875
0.4666244089603424,0.6936057806015015,0.732883632183075,1.0810869932174683
0.4371396005153656,0.6430396437644958,0.6988648176193237,1.0300183296203613
0.42023149132728577,0.6374354362487793,0.7165008187294006,1.0089749097824097
0.4066567122936249,0.6157688498497009,0.7138271331787109,1.058147668838501
0.38126325607299805,0.5956116914749146,0.7020888924598694,1.001643180847168
0.3404221832752228,0.5305202603340149,0.6894866228103638,1.0380984544754028
0.32646918296813965,0.5315197706222534,0.689591109752655,1.0556658506393433
0.35871729254722595,0.5815917253494263,0.9246759414672852,1.2297683954238892
0.4578651189804077,0.6812021136283875,1.0115214586257935,1.326772689819336
0.47881191968917847,0.7196597456932068,0.7322651743888855,1.0394361019134521
