train_loss,val_loss,accuracy
0.5552628636360168,0.3229604959487915,0.7966101765632629
0.44317367672920227,0.24366354942321777,0.8248587846755981
0.40464264154434204,0.21319223940372467,0.8305084705352783
0.3680749535560608,0.21396860480308533,0.8079096078872681
0.2716866731643677,0.19556456804275513,0.8531073331832886
0.22393889725208282,0.20960640907287598,0.8079096078872681
0.19109542667865753,0.2065945416688919,0.8079096078872681
0.17855392396450043,0.20467641949653625,0.8248587846755981
0.14625154435634613,0.24763576686382294,0.8022598624229431
0.16615499556064606,0.22871239483356476,0.8418079018592834
0.149653822183609,0.23022861778736115,0.8361582159996033
0.12294478714466095,0.23559807240962982,0.8361582159996033
0.09744127839803696,0.2932562232017517,0.8757061958312988
0.11672013252973557,0.4372738301753998,0.8135592937469482
0.10151071101427078,0.27450037002563477,0.8079096078872681
0.14388173818588257,0.5383813977241516,0.8022598624229431
0.10593575984239578,0.2689026892185211,0.8644067645072937
0.10821538418531418,0.3305610120296478,0.8079096078872681
0.11624649167060852,0.34142470359802246,0.8192090392112732
0.08627991378307343,0.25132855772972107,0.8418079018592834
0.0743219181895256,0.4205022156238556,0.7966101765632629
0.06784055382013321,0.3385632634162903,0.8587570786476135
0.04991549998521805,0.5476219058036804,0.8079096078872681
0.0696401596069336,0.31180739402770996,0.8248587846755981
0.08574256300926208,0.41883644461631775,0.7740113139152527
0.08767630159854889,0.2999170422554016,0.8587570786476135
0.048536673188209534,0.28397393226623535,0.8474576473236084
0.051457591354846954,0.3532499670982361,0.8305084705352783
0.043095510452985764,0.5596736073493958,0.8305084705352783
0.043899524956941605,0.4163396656513214,0.8700565099716187
0.0671209767460823,0.4359548091888428,0.8474576473236084
0.05368301644921303,0.32290685176849365,0.8474576473236084
0.041295867413282394,0.3030557632446289,0.8813559412956238
0.04055575281381607,0.34260815382003784,0.8587570786476135
0.024176668375730515,0.28916123509407043,0.8531073331832886
0.02374221570789814,0.33674389123916626,0.8700565099716187
0.021906500682234764,0.2859121561050415,0.8644067645072937
0.020005445927381516,0.2892162799835205,0.8813559412956238
0.037256814539432526,0.3282928764820099,0.8926553726196289
0.029707854613661766,0.24389415979385376,0.8474576473236084
0.01798507384955883,0.24342581629753113,0.8700565099716187
0.015876958146691322,0.263511061668396,0.8813559412956238
0.013937748037278652,0.3454803228378296,0.887005627155304
0.010970802046358585,0.26442447304725647,0.8813559412956238
0.01588161662220955,0.2790292799472809,0.8700565099716187
0.012214718386530876,0.2984314262866974,0.8644067645072937
0.020075207576155663,0.28536540269851685,0.887005627155304
0.009216411039233208,0.28177353739738464,0.8644067645072937
0.009990165010094643,0.28417325019836426,0.8587570786476135
0.011849261820316315,0.29744645953178406,0.8757061958312988
0.008840568363666534,0.3033393323421478,0.887005627155304
0.004337741527706385,0.28329959511756897,0.8813559412956238
0.004898299463093281,0.2825504541397095,0.8644067645072937
0.004202809650450945,0.28763070702552795,0.8813559412956238
0.006107633467763662,0.28700846433639526,0.8757061958312988
0.0046919179148972034,0.30295127630233765,0.887005627155304
0.010623420588672161,0.2872728109359741,0.887005627155304
0.006649112328886986,0.29265013337135315,0.887005627155304
0.005676972214132547,0.28328460454940796,0.887005627155304
0.00318138231523335,0.3052677512168884,0.887005627155304
