train_loss,val_loss,accuracy
0.5659507513046265,0.3196130394935608,0.8757061958312988
0.4953628480434418,0.3221921920776367,0.887005627155304
0.44510868191719055,0.32863184809684753,0.8926553726196289
0.40848028659820557,0.35769400000572205,0.8531073331832886
0.38668331503868103,0.3302067518234253,0.8700565099716187
0.3334687352180481,0.32872816920280457,0.8587570786476135
0.25687313079833984,0.3141862750053406,0.8813559412956238
0.19363805651664734,0.33864083886146545,0.8813559412956238
0.17763277888298035,0.37378624081611633,0.8587570786476135
0.18521058559417725,0.42281824350357056,0.8248587846755981
0.19026751816272736,0.39772093296051025,0.8757061958312988
0.2011350393295288,0.4076975882053375,0.8644067645072937
0.20098471641540527,0.4370230436325073,0.8757061958312988
0.17417150735855103,0.43090105056762695,0.8644067645072937
0.1637764722108841,0.40257009863853455,0.8926553726196289
0.13613879680633545,0.4804687798023224,0.8644067645072937
0.15379570424556732,0.40662628412246704,0.8926553726196289
0.12931326031684875,0.3510308563709259,0.8700565099716187
0.09842752665281296,0.3547620475292206,0.8813559412956238
0.09504535049200058,0.6678754091262817,0.8248587846755981
0.10533145815134048,0.4184359908103943,0.8474576473236084
0.09047869592905045,0.5283593535423279,0.8418079018592834
0.08995124697685242,0.38881686329841614,0.8813559412956238
0.10623331367969513,0.32748860120773315,0.903954803943634
0.11138685792684555,0.4361846446990967,0.8983050584793091
0.07520996779203415,0.42602771520614624,0.887005627155304
0.07898786664009094,0.39109665155410767,0.8926553726196289
0.054466135799884796,0.44694647192955017,0.8757061958312988
0.0563761405646801,0.43015822768211365,0.8757061958312988
0.10427480936050415,0.7204008102416992,0.8474576473236084
0.09265345335006714,0.3934526741504669,0.887005627155304
0.06560813635587692,0.4300893247127533,0.8757061958312988
0.05560573562979698,0.5092619061470032,0.8587570786476135
0.06124129146337509,0.570978045463562,0.8474576473236084
0.044970471411943436,0.3944165110588074,0.8474576473236084
0.08456894010305405,0.3726191520690918,0.8644067645072937
0.051802992820739746,0.4223886728286743,0.8474576473236084
0.03978027403354645,0.4309932589530945,0.8644067645072937
0.04999654367566109,0.4015299081802368,0.8813559412956238
0.03752930462360382,0.45810264348983765,0.8531073331832886
0.040896784514188766,0.39683809876441956,0.8757061958312988
0.02517169527709484,0.4738796651363373,0.8813559412956238
0.02357718162238598,0.3861095905303955,0.8926553726196289
0.02411148138344288,0.44188693165779114,0.8587570786476135
0.021840082481503487,0.44017162919044495,0.8644067645072937
0.015538526698946953,0.5021799206733704,0.8700565099716187
0.020546549931168556,0.4279997944831848,0.887005627155304
0.019210334867239,0.4249555468559265,0.887005627155304
0.01845194213092327,0.45571666955947876,0.8813559412956238
0.015047570690512657,0.44579052925109863,0.887005627155304
0.008633424527943134,0.4788772761821747,0.8813559412956238
0.016147488728165627,0.44785839319229126,0.903954803943634
0.012700328603386879,0.4442861080169678,0.8983050584793091
0.014300397597253323,0.44348809123039246,0.8926553726196289
0.021843183785676956,0.4510975778102875,0.887005627155304
0.022761594504117966,0.464667409658432,0.8983050584793091
0.01196288038045168,0.438522070646286,0.8926553726196289
0.007923643104732037,0.4454611539840698,0.8926553726196289
0.0282870102673769,0.45257219672203064,0.8926553726196289
0.02352663315832615,0.4362177550792694,0.8926553726196289
